Algorithm, Search strategy, query, time(ms, #configurations, #markings
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.045, 1, 0
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.113, 25, 3
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.629, 226, 110
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-6 F, 2.089, 347, 110
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.108, 19, 8
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.315, 722, 110
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.11, 4, 3
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.063, 1, 0
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.101, 34, 3
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-9 T, 3.831, 550, 110
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-4 T, 3.546, 436, 110
czero, BBFS, Angiogenesis-PT-01-CTLCardinality-7 T, 2.194, 507, 110
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-9 T, 4.231, 550, 110
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-7 T, 0.89, 200, 39
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.969, 226, 110
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.061, 1, 0
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.56, 683, 110
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-4 T, 2.594, 348, 88
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.141, 4, 3
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.095, 34, 3
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-6 F, 1.704, 281, 88
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.057, 1, 0
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-3 F, 2.211, 355, 110
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-2 F, 2.087, 605, 88
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.089, 25, 3
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.128, 19, 8
czero, BDFS, Angiogenesis-PT-01-CTLCardinality-0 T, 0.119, 25, 8
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-9 T, 3.952, 550, 110
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.069, 4, 3
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-6 F, 0.185, 1, 0
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-12 T, 1.952, 491, 110
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-7 T, 0.061, 1, 0
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.123, 19, 8
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-14 T, 1.981, 351, 110
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.094, 25, 3
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.114, 34, 3
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-15 F, 2.031, 226, 110
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.568, 672, 110
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-4 T, 3.774, 440, 110
czero, BestFS, Angiogenesis-PT-01-CTLCardinality-2 F, 2.599, 771, 110
czero, BFS, Angiogenesis-PT-01-CTLCardinality-7 T, 2.343, 513, 110
czero, BFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.088, 25, 3
czero, BFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.078, 34, 3
czero, BFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.948, 226, 110
czero, BFS, Angiogenesis-PT-01-CTLCardinality-6 F, 0.038, 1, 0
czero, BFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.064, 1, 0
czero, BFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.134, 4, 3
czero, BFS, Angiogenesis-PT-01-CTLCardinality-2 F, 1.736, 351, 110
czero, BFS, Angiogenesis-PT-01-CTLCardinality-11 F, 2.436, 771, 110
czero, BFS, Angiogenesis-PT-01-CTLCardinality-3 F, 0.438, 73, 18
czero, BFS, Angiogenesis-PT-01-CTLCardinality-9 T, 4.005, 550, 110
czero, BFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.143, 19, 8
czero, BFS, Angiogenesis-PT-01-CTLCardinality-4 T, 3.797, 440, 110
czero, BFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.887, 722, 110
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-15 F, 2.074, 268, 87
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-9 T, 2.167, 226, 110
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-14 T, 2.177, 492, 106
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-7 T, 0.087, 11, 3
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-2 F, 0.045, 1, 0
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.126, 34, 3
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.043, 1, 0
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.078, 4, 3
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.73, 668, 110
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-4 T, 0.088, 9, 3
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.085, 11, 3
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-6 F, 0.039, 12, 0
czero, CDFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.107, 19, 8
czero, DFS, Angiogenesis-PT-01-CTLCardinality-6 F, 2.028, 268, 87
czero, DFS, Angiogenesis-PT-01-CTLCardinality-9 T, 0.14, 19, 8
czero, DFS, Angiogenesis-PT-01-CTLCardinality-0 T, 0.181, 9, 3
czero, DFS, Angiogenesis-PT-01-CTLCardinality-4 T, 2.297, 668, 110
czero, DFS, Angiogenesis-PT-01-CTLCardinality-5 T, 0.086, 1, 0
czero, DFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.087, 11, 3
czero, DFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.076, 12, 0
czero, DFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.128, 19, 8
czero, DFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.094, 4, 3
czero, DFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.112, 34, 3
czero, DFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.926, 226, 110
czero, DFS, Angiogenesis-PT-01-CTLCardinality-3 F, 0.06, 12, 3
czero, DFS, Angiogenesis-PT-01-CTLCardinality-7 T, 2.094, 492, 106
czero, DFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.017, 1, 0
czero, DFS, Angiogenesis-PT-01-CTLCardinality-2 F, 0.048, 11, 3
global, BBFS, Angiogenesis-PT-01-CTLCardinality-15 F, 2.465, 226, 110
global, BBFS, Angiogenesis-PT-01-CTLCardinality-6 F, 4.33, 550, 110
global, BBFS, Angiogenesis-PT-01-CTLCardinality-9 T, 0.177, 25, 3
global, BBFS, Angiogenesis-PT-01-CTLCardinality-13 T, 3.133, 351, 110
global, BBFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.064, 1, 0
global, BBFS, Angiogenesis-PT-01-CTLCardinality-10 T, 3.482, 333, 110
global, BBFS, Angiogenesis-PT-01-CTLCardinality-11 F, 6.018, 988, 110
global, BBFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.712, 557, 110
global, BBFS, Angiogenesis-PT-01-CTLCardinality-7 T, 0.086, 4, 3
global, BBFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.129, 34, 3
global, BBFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.046, 1, 0
global, BDFS, Angiogenesis-PT-01-CTLCardinality-3 F, 7.099, 771, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-15 F, 2.826, 226, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-4 T, 4.07, 440, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-10 T, 3.454, 550, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-9 T, 2.601, 557, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-7 T, 3.787, 333, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-8 T, 2.768, 351, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-6 F, 0.067, 1, 0
global, BDFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.046, 1, 0
global, BDFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.131, 34, 3
global, BDFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.215, 25, 3
global, BDFS, Angiogenesis-PT-01-CTLCardinality-5 T, 5.73, 988, 110
global, BDFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.076, 4, 3
global, BestFS, Angiogenesis-PT-01-CTLCardinality-2 F, 6.531, 771, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-4 T, 5.112, 440, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-9 T, 5.832, 550, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-5 T, 10.839, 988, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.098, 1, 0
global, BestFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.068, 4, 3
global, BestFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.132, 25, 3
global, BestFS, Angiogenesis-PT-01-CTLCardinality-7 T, 3.841, 557, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-15 F, 3.323, 226, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.192, 34, 3
global, BestFS, Angiogenesis-PT-01-CTLCardinality-6 F, 4.305, 351, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-10 T, 5.085, 333, 110
global, BestFS, Angiogenesis-PT-01-CTLCardinality-3 F, 9.416, 771, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-9 T, 5.855, 988, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-5 T, 4.916, 550, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-15 F, 2.576, 226, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-4 T, 4.817, 440, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.138, 34, 3
global, BFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.075, 1, 0
global, BFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.091, 1, 0
global, BFS, Angiogenesis-PT-01-CTLCardinality-7 T, 2.478, 557, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.111, 25, 3
global, BFS, Angiogenesis-PT-01-CTLCardinality-10 T, 4.252, 333, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-6 F, 3.182, 351, 110
global, BFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.055, 4, 3
global, DFS, Angiogenesis-PT-01-CTLCardinality-4 T, 4.352, 440, 110
global, DFS, Angiogenesis-PT-01-CTLCardinality-9 T, 4.279, 550, 110
global, DFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.643, 557, 110
global, DFS, Angiogenesis-PT-01-CTLCardinality-7 T, 3.919, 333, 110
global, DFS, Angiogenesis-PT-01-CTLCardinality-10 T, 3.053, 4, 3
global, DFS, Angiogenesis-PT-01-CTLCardinality-11 F, 6.304, 351, 110
global, DFS, Angiogenesis-PT-01-CTLCardinality-6 F, 0.06, 988, 110
global, DFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.109, 1, 0
global, DFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.066, 1, 0
global, DFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.079, 25, 3
global, DFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.11, 34, 3
local, BBFS, Angiogenesis-PT-01-CTLCardinality-9 T, 2.711, 722, 110
local, BBFS, Angiogenesis-PT-01-CTLCardinality-5 T, 1.914, 226, 110
local, BBFS, Angiogenesis-PT-01-CTLCardinality-15 F, 0.054, 1, 0
local, BBFS, Angiogenesis-PT-01-CTLCardinality-11 F, 3.758, 550, 110
local, BBFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.067, 4, 3
local, BBFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.104, 34, 3
local, BBFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.173, 19, 8
local, BBFS, Angiogenesis-PT-01-CTLCardinality-7 T, 0.085, 25, 3
local, BBFS, Angiogenesis-PT-01-CTLCardinality-13 T, 2.139, 507, 110
local, BBFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.057, 1, 0
local, BBFS, Angiogenesis-PT-01-CTLCardinality-2 F, 2.534, 759, 110
local, BBFS, Angiogenesis-PT-01-CTLCardinality-4 T, 3.753, 436, 110
local, BBFS, Angiogenesis-PT-01-CTLCardinality-3 F, 2.224, 355, 110
local, BBFS, Angiogenesis-PT-01-CTLCardinality-6 F, 2.089, 347, 110
local, BDFS, Angiogenesis-PT-01-CTLCardinality-6 F, 1.683, 281, 88
local, BDFS, Angiogenesis-PT-01-CTLCardinality-9 T, 3.917, 550, 110
local, BDFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.104, 4, 3
local, BDFS, Angiogenesis-PT-01-CTLCardinality-0 T, 0.14, 25, 8
local, BDFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.117, 25, 3
local, BDFS, Angiogenesis-PT-01-CTLCardinality-7 T, 0.696, 200, 39
local, BDFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.03, 1, 0
local, BDFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.665, 226, 110
local, BDFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.215, 19, 8
local, BDFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.271, 683, 110
local, BDFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.049, 1, 0
local, BDFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.165, 34, 3
local, BDFS, Angiogenesis-PT-01-CTLCardinality-3 F, 2.691, 355, 110
local, BDFS, Angiogenesis-PT-01-CTLCardinality-4 T, 3.372, 348, 88
local, BestFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.922, 226, 110
local, BestFS, Angiogenesis-PT-01-CTLCardinality-7 T, 2.325, 491, 110
local, BestFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.143, 34, 3
local, BestFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.069, 1, 0
local, BestFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.078, 25, 3
local, BestFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.112, 19, 8
local, BestFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.092, 4, 3
local, BestFS, Angiogenesis-PT-01-CTLCardinality-2 F, 2.265, 771, 110
local, BestFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.529, 672, 110
local, BestFS, Angiogenesis-PT-01-CTLCardinality-9 T, 3.629, 550, 110
local, BestFS, Angiogenesis-PT-01-CTLCardinality-6 F, 2.088, 351, 110
local, BestFS, Angiogenesis-PT-01-CTLCardinality-4 T, 3.474, 440, 110
local, BestFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.038, 1, 0
local, BestFS, Angiogenesis-PT-01-CTLCardinality-0 T, 0.113, 25, 8
local, BFS, Angiogenesis-PT-01-CTLCardinality-10 T, 2.102, 355, 110
local, BFS, Angiogenesis-PT-01-CTLCardinality-3 F, 0.066, 1, 0
local, BFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.072, 1, 0
local, BFS, Angiogenesis-PT-01-CTLCardinality-14 T, 0.161, 19, 8
local, BFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.063, 25, 3
local, BFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.913, 226, 110
local, BFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.082, 4, 3
local, BFS, Angiogenesis-PT-01-CTLCardinality-6 F, 2.06, 351, 110
local, BFS, Angiogenesis-PT-01-CTLCardinality-7 T, 2.19, 513, 110
local, BFS, Angiogenesis-PT-01-CTLCardinality-9 T, 3.867, 550, 110
local, BFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.085, 34, 3
local, BFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.864, 722, 110
local, DFS, Angiogenesis-PT-01-CTLCardinality-15 F, 1.55, 226, 110
local, DFS, Angiogenesis-PT-01-CTLCardinality-5 T, 2.348, 668, 110
local, DFS, Angiogenesis-PT-01-CTLCardinality-3 F, 2.037, 355, 110
local, DFS, Angiogenesis-PT-01-CTLCardinality-11 F, 0.156, 11, 3
local, DFS, Angiogenesis-PT-01-CTLCardinality-7 T, 0.081, 1, 0
local, DFS, Angiogenesis-PT-01-CTLCardinality-13 T, 0.078, 4, 3
local, DFS, Angiogenesis-PT-01-CTLCardinality-14 T, 1.943, 492, 106
local, DFS, Angiogenesis-PT-01-CTLCardinality-10 T, 0.129, 19, 8
local, DFS, Angiogenesis-PT-01-CTLCardinality-9 T, 1.743, 268, 87
local, DFS, Angiogenesis-PT-01-CTLCardinality-8 T, 0.138, 34, 3
local, DFS, Angiogenesis-PT-01-CTLCardinality-6 F, 0.048, 12, 0
local, DFS, Angiogenesis-PT-01-CTLCardinality-12 T, 0.042, 1, 0
local, DFS, Angiogenesis-PT-01-CTLCardinality-4 T, 0.056, 9, 3
local, DFS, Angiogenesis-PT-01-CTLCardinality-2 F, 0.046, 11, 3
czero, BBFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.044, 1, 0
czero, BBFS, Angiogenesis-PT-05-CTLCardinality-12 F, 0.166, 34, 12
czero, BBFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.619, 99, 56
czero, BBFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.041, 1, 0
czero, BDFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.183, 34, 12
czero, BDFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.019, 1, 0
czero, BDFS, Angiogenesis-PT-05-CTLCardinality-12 F, 0.624, 99, 54
czero, BDFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.017, 1, 0
czero, BestFS, Angiogenesis-PT-05-CTLCardinality-12 F, 0.181, 40, 12
czero, BestFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.057, 34, 12
czero, BestFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.157, 1, 0
czero, BestFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.047, 1, 0
czero, BFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.141, 1, 0
czero, BFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.053, 1, 0
czero, BFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.805, 131, 81
czero, BFS, Angiogenesis-PT-05-CTLCardinality-12 F, 0.141, 34, 12
czero, CDFS, Angiogenesis-PT-05-CTLCardinality-6 T, 47.07, 6660, 5070
czero, CDFS, Angiogenesis-PT-05-CTLCardinality-0 T, 44.46, 4098, 1475
czero, CDFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.064, 1, 0
czero, CDFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.031, 1, 0
czero, CDFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.131, 34, 12
czero, DFS, Angiogenesis-PT-05-CTLCardinality-9 T, 11129, 106157, 59529
czero, DFS, Angiogenesis-PT-05-CTLCardinality-3 F, 9334.57, 99286, 56755
czero, DFS, Angiogenesis-PT-05-CTLCardinality-7 F, 105.706, 15964, 12189
czero, DFS, Angiogenesis-PT-05-CTLCardinality-6 T, 42.809, 6660, 5070
czero, DFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.034, 1, 0
czero, DFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.158, 34, 12
czero, DFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.053, 1, 0
global, BBFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.055, 1, 0
global, BBFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.074, 1, 0
global, BDFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.047, 1, 0
global, BestFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.123, 1, 0
global, BestFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.051, 1, 0
global, BFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.028, 1, 0
global, BFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.023, 1, 0
global, DFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.044, 1, 0
global, DFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.053, 1, 0
local, BBFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.174, 34, 12
local, BBFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.059, 1, 0
local, BBFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.018, 1, 0
local, BDFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.161, 34, 12
local, BDFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.02, 1, 0
local, BDFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.033, 1, 0
local, BestFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.021, 1, 0
local, BestFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.169, 34, 12
local, BestFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.024, 1, 0
local, BFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.054, 1, 0
local, BFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.131, 1, 0
local, BFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.162, 34, 12
local, DFS, Angiogenesis-PT-05-CTLCardinality-9 T, 923.684, 106157, 59529
local, DFS, Angiogenesis-PT-05-CTLCardinality-7 F, 132.506, 15964, 12189
local, DFS, Angiogenesis-PT-05-CTLCardinality-6 T, 42.009, 6660, 5070
local, DFS, Angiogenesis-PT-05-CTLCardinality-13 F, 0.027, 1, 0
local, DFS, Angiogenesis-PT-05-CTLCardinality-15 F, 0.176, 34, 12
local, DFS, Angiogenesis-PT-05-CTLCardinality-11 F, 0.072, 1, 0
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-10 T, 0.105, 25, 6
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-15 T, 1.349, 280, 128
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-6 T, 1.236, 256, 128
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-8 F, 0.099, 26, 6
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-12 T, 0.628, 186, 96
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-5 F, 2.008, 515, 128
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-4 F, 1.464, 260, 128
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-0 T, 0.037, 14, 0
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-9 T, 0.143, 84, 12
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-14 T, 2.094, 386, 128
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-3 F, 1.275, 393, 128
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-1 F, 0.102, 33, 11
czero, BBFS, CircadianClock-PT-000001-CTLCardinality-13 F, 0.028, 1, 0
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-7 F, 0.116, 19, 2
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-14 T, 1.216, 256, 128
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-5 F, 0.063, 84, 12
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-8 F, 1.798, 515, 128
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-13 F, 0.205, 1, 0
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-6 T, 1.755, 525, 128
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-11 T, 0.167, 156, 36
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-10 T, 0.363, 26, 6
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-15 T, 0.213, 16, 0
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-9 T, 0.133, 25, 6
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-1 F, 0.108, 31, 9
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-0 T, 2.412, 386, 128
czero, BDFS, CircadianClock-PT-000001-CTLCardinality-4 F, 1.364, 260, 128
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-6 T, 3.369, 864, 128
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-8 F, 1.385, 256, 128
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-15 T, 0.113, 25, 6
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-13 F, 0.053, 1, 0
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-10 T, 0.111, 26, 6
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-11 T, 0.069, 21, 5
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-2 F, 1.834, 385, 128
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-14 T, 0.157, 56, 11
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-7 F, 0.052, 5, 0
czero, BestFS, CircadianClock-PT-000001-CTLCardinality-4 F, 1.423, 260, 128
czero, BFS, CircadianClock-PT-000001-CTLCardinality-13 F, 0.041, 1, 0
czero, BFS, CircadianClock-PT-000001-CTLCardinality-7 F, 0.037, 9, 2
czero, BFS, CircadianClock-PT-000001-CTLCardinality-12 T, 0.807, 230, 119
czero, BFS, CircadianClock-PT-000001-CTLCardinality-0 T, 2.437, 386, 128
czero, BFS, CircadianClock-PT-000001-CTLCardinality-10 T, 0.09, 26, 6
czero, BFS, CircadianClock-PT-000001-CTLCardinality-5 F, 1.637, 515, 128
czero, BFS, CircadianClock-PT-000001-CTLCardinality-1 F, 0.101, 33, 11
czero, BFS, CircadianClock-PT-000001-CTLCardinality-6 T, 1.541, 336, 128
czero, BFS, CircadianClock-PT-000001-CTLCardinality-11 T, 0.117, 40, 8
czero, BFS, CircadianClock-PT-000001-CTLCardinality-14 T, 0.13, 56, 11
czero, BFS, CircadianClock-PT-000001-CTLCardinality-15 T, 0.074, 25, 6
czero, BFS, CircadianClock-PT-000001-CTLCardinality-9 T, 0.044, 16, 0
czero, BFS, CircadianClock-PT-000001-CTLCardinality-4 F, 1.205, 260, 128
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-15 T, 1.272, 23, 6
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-5 F, 0.103, 256, 128
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-8 F, 0.039, 55, 36
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-10 T, 0.06, 7, 0
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-14 T, 0.03, 12, 2
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-13 F, 0.151, 1, 0
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-12 T, 0.205, 15, 5
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-11 T, 0.094, 5, 2
czero, CDFS, CircadianClock-PT-000001-CTLCardinality-6 T, 0.042, 10, 0
